ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N0001HE,0.883181116461507,0.11035755847425763,0.0039751855164540115,0.0015945406096204272,0.0008915989381608856
N0002HE,0.19764443837312282,0.782540105982229,0.016564384709814133,0.0021426338769404973,0.0011084370578935822
N0004HF,0.5957208041467209,0.37314203626951226,0.022534516327749027,0.00636869713593316,0.0022339461200846468
N0005HE,0.006457690133812458,0.0158061348868479,0.3615520044932955,0.5990906250637515,0.017093545422292657
N0006HF,0.0713822202107585,0.6340373538404822,0.24175428517392725,0.040344982098555394,0.012481158676276546
N0007HE,0.2772050591568007,0.6415720345938893,0.06618844768134911,0.010373196744693424,0.004661261823267349
N0009HE,0.8676746752291408,0.1254631263698049,0.005268197135937979,0.001162221946871141,0.00043177931824511735
N0009HF,0.6928257452445605,0.2697698964836257,0.0269754529635333,0.007829135847593921,0.002599769460686493
N0012HE,0.7451151371307159,0.2263843582528319,0.02208107621435574,0.004553498296403079,0.0018659301056933749
N0013HF,0.7272598406723698,0.23911012388700606,0.022175731188372686,0.007806128151612611,0.003648176100638615
N0014HF,0.5999449855244955,0.37008710034082404,0.023145668715795938,0.00481283827702996,0.002009407141854439
N0016HE,0.8853035758927768,0.1073679570423584,0.0044470817244000715,0.0017754434308241457,0.0011059419096409277
N0017HE,0.7561461560215729,0.23097560281819668,0.008714415938148925,0.00292035215046855,0.0012434730716129375
N0018HF,0.7681753650517831,0.21346477814856651,0.013073057312915188,0.003793340939444676,0.001493458547290782
N0021HF,0.7760212373835407,0.2148351775504796,0.00713564442118286,0.0013808076412775623,0.0006271330035193857
N0022HE,0.7660271850787013,0.20992597707799612,0.014357833397751759,0.006104180144782992,0.0035848243007677695
N0024HE,0.595458703215106,0.3654382188654636,0.029379633343022904,0.006779107847748355,0.0029443367286592077
N0025HE,0.3993332365736989,0.4358976015123532,0.12063085369062346,0.03356412865204582,0.010574179571278654
N0025HF,0.10958105624266194,0.4242409512302462,0.4034591934342612,0.04900725199274147,0.013711547100089216
N0026HE,0.15120186700210397,0.44581818791789257,0.3612559195710341,0.03247114925921993,0.009252876249749376
N0026HF,0.70212460624626,0.27843565674616755,0.01384442264824049,0.0037549095198720116,0.0018404048394599058
N0027HE,0.7281441817392517,0.25033922451431323,0.015947840799681014,0.004194846517346616,0.0013739064294075649
N0027HF,0.02180432324804555,0.10756713310963048,0.4439075252206715,0.382535258609446,0.04418575981220644
N0029HF,0.09450746226840841,0.24243871422569985,0.312994810597627,0.2606947985936878,0.08936421431457686
N0032HF,0.3446822714781994,0.46849987722713643,0.1264883138030434,0.04702139180013583,0.013308145691484896
N0034HE,0.5400379952762876,0.38338166004314483,0.05678206871840015,0.014642481643127559,0.005155794319039818
N0035HF,0.866688945412697,0.12389008359400874,0.006569690748301882,0.0019929784123486312,0.0008583018326435729
N0037HE,0.15861545573382502,0.4680010086292511,0.23571784282884778,0.106258409152545,0.03140728365553105
N0039HE,0.129356147943854,0.7905825188472159,0.07051603991569756,0.006542091291919079,0.0030032020013134554
N0040HE,0.24438572559500898,0.6356654602090824,0.09378842436888202,0.019531718997838808,0.0066286708291877425
N0042HE,0.18708335563561906,0.38136882992079735,0.2302669433202381,0.14665102897071555,0.05462984215262988
N0044HE,0.46718976718291805,0.45885380054487984,0.05071338248537306,0.016437108561504453,0.0068059412253246385
N0045HF,0.13386860353619265,0.8371393718627468,0.02262854022585961,0.004157533713720615,0.0022059506614802203
N0046HE,0.10862833468384958,0.7567438468614764,0.11524230584743618,0.014072815142338099,0.0053126974648996595
N0047HE,0.6380089597798235,0.3162571644685128,0.03477317148060631,0.008205475644420262,0.0027552286266371226
N0047HF,0.769034846658521,0.21412354003753373,0.0122878445312247,0.003374388541678034,0.0011793802310425447
N0048HF,0.6616918862667405,0.2960004547004898,0.0316298566976926,0.007735584189733168,0.0029422181453438666
N0053HF,0.9450615651325045,0.05237874328823622,0.0016247840713003955,0.0005779708727064705,0.0003569366352524202
N0054HE,0.2084548437613281,0.690548301962228,0.08848538988577706,0.008566562702785462,0.003944901687881153
N0058HE,0.3713919005083623,0.514654937489757,0.08641917071477141,0.020220520354232937,0.007313470932876334
N0058HF,0.8222826690504983,0.1642207695293123,0.009565951144450696,0.0027479779776466936,0.0011826322980922018
N0059HE,0.10879804405494593,0.33316077786922793,0.3062106577015915,0.18803780914155654,0.06379271123267806
N0059HF,0.3763338335697544,0.5075986794919329,0.07662580247930457,0.028155551019897418,0.01128613343911078
N0060HE,0.07408704525804972,0.25373578382987605,0.34057850887640395,0.26245272567760386,0.06914593635806646
N0064HE,0.49992337287802896,0.4130451738769222,0.05773283499594854,0.020993943580504472,0.008304674668595809
N0066HE,0.5539101525506485,0.38920988775825677,0.04210216535766285,0.011494507467112737,0.0032832868663191504
N0068HF,0.04087678721256586,0.19848551055184102,0.3193889498947777,0.3589029228346277,0.08234582950618768
N0069HE,0.6939564775301348,0.2902965344369485,0.010907974566950154,0.003261690094851579,0.0015773233711151556
N0069HF,0.07893516109289617,0.3517810536419874,0.4968542807070058,0.058571916431880075,0.01385758812623048
N0070HE,0.10916590049466166,0.39395861823283906,0.27739099784506854,0.17064496512949118,0.048839518297939616
N0071HF,0.37215776017928637,0.5335417823934089,0.07045903897492473,0.01770228596581076,0.0061391324865692435
N0074HE,0.2508667550772715,0.39228874725095597,0.28606412618267074,0.056767479409141106,0.014012892079960714
N0076HE,0.07397811846436844,0.31143303910436493,0.32432081950331654,0.22819974516898847,0.06206827775896162
N0076HF,0.9112162207698098,0.08488167357925477,0.002683437779445187,0.00079605468116924,0.0004226131903207279
N0077HE,0.012411225068693599,0.044422654862159405,0.32133150618479905,0.408906721056579,0.212927892827769
N0077HF,0.7692520642431766,0.21770206107981022,0.010104354938069873,0.0022036268942904587,0.0007378928446527841
N0078HF,0.7792948853900892,0.20958234157649006,0.0087823084139498,0.00169891226565167,0.0006415523538192599
N0079HE,0.6465869853690767,0.3297170020413742,0.016651977466514055,0.004581439888552732,0.0024625952344823855
N0079HF,0.8219914172801583,0.1679280665229094,0.006529714364926507,0.002147716577002847,0.001403085255003001
N0080HE,0.3207167942493199,0.6330111261858551,0.03813027456749294,0.005718886307697255,0.0024229186896347716
N0082HE,0.3303852750850889,0.6281311388709169,0.034863915514642504,0.004632158918108634,0.0019875116112431017
N0084HE,0.8961538905025919,0.0977488122632939,0.0036464755847659415,0.001500598801418291,0.0009502228479299206
N0086HF,0.18959926306839636,0.7641249874974265,0.03789831563605247,0.0055406080620712325,0.0028368257360533618
N0089HF,0.2106847291657464,0.7547026181886032,0.030214883903556616,0.0032282227788621625,0.0011695459632316695
N0094HE,0.4175062148989309,0.45003770707157625,0.08997588095524427,0.032270331244766456,0.01020986582948205
N0095HE,0.15018331950316705,0.7342275967395584,0.0999224348438564,0.011365119973070475,0.004301528940347565
N0096HF,0.8233307677646383,0.16432086139317437,0.008009607874612265,0.0027874986424010163,0.0015512643251741213
N0099HF,0.24524685398757895,0.5482509146993643,0.17633550328223987,0.022625898654302597,0.00754082937651439
N0101HF,0.7468379850164032,0.24196883364133798,0.0077643074519562014,0.0022800461974595366,0.001148827692843116
N0102HE,0.1935647373876718,0.7482116270038608,0.04626973088444077,0.008031094556703394,0.003922810167323194
N0103HF,0.013050394608514667,0.04979391366045119,0.2677841367283097,0.43340889200939914,0.2359626629933254
N0105HF,0.9580161341322043,0.03720181474852868,0.003119666206970782,0.0010663421472183123,0.000596042765077823
N0108HE,0.2819690830686509,0.598966174437565,0.09338234789968619,0.01915463272338747,0.006527761870710437
N0109HE,0.11372777917841141,0.6758274762831589,0.16527512818656018,0.032134610936346265,0.013035005415523165
N0110HE,0.11411379603888057,0.3865270300487019,0.3055966321304093,0.1595673609910217,0.03419518079098657
N0111HF,0.8200536146034281,0.1730454362526594,0.004880149127513866,0.001308687722300297,0.0007121122940982789
N0113HF,0.7639046351710814,0.22965759462328497,0.0049188076082771846,0.0009978362356663167,0.0005211263616901661
N0114HF,0.1815820886070589,0.7507561662747061,0.055518485718333586,0.008677683895034372,0.003465575504866985
N0115HE,0.6776946608412857,0.28977091809266875,0.025046882685436655,0.005670893090365748,0.0018166452902432407
N0117HF,0.8472578136893244,0.1442118881835987,0.0055990697154772884,0.0018266641242560943,0.0011045642873432925
N0119HE,0.7586604807132928,0.23127380576866807,0.00798342289404787,0.0014474473637970504,0.0006348432601941881
N0119HF,0.8583248048318767,0.12713817933308524,0.009375542311805417,0.0035415428585266534,0.0016199306647059451
N0123HE,0.3963865768472429,0.47787227809742666,0.08829980950495707,0.029284526190716732,0.008156809359656689
N0124HE,0.06645458667543531,0.665282204512981,0.21017476830062104,0.04125050551750124,0.016837934993461333
N0125HE,0.829868049073417,0.16471334418306824,0.003964058459088304,0.000969965971837395,0.000484582312588911
N0125HF,0.33247115247742653,0.6065954063476682,0.048374522023915525,0.008251910271336366,0.004307008879653506
