ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N4541HD,0.7378639239611207,0.23760652612767727,0.018097179021208925,0.004165823113146417,0.0022665477768466454
N4397HD,0.02160848897866069,0.15133735910784427,0.46036928352853945,0.31550821510739985,0.05117665327755569
N4544HD,0.8413730412862356,0.15047219661501848,0.005822915162515871,0.001635508382507965,0.00069633855372239
N4545HD,0.06804385852473384,0.3915307153596674,0.3496457362187791,0.12682833688304276,0.06395135301377688
N4546HD,0.21702726248476217,0.7037621898411566,0.07089440723121704,0.0060241565640419235,0.0022919838788223734
N4550HD,0.8077977645709916,0.18284695217887953,0.00631126229186534,0.0018656282967171914,0.0011783926615461576
N4551HD,0.6836811741200288,0.30332534851509035,0.009998883257730342,0.0020658126649656453,0.0009287814421848193
N4554HD,0.050961987955771344,0.30458628464095244,0.5876806915759978,0.045728598619780805,0.011042437207497618
N4555HD,0.27924242174955344,0.5072343942936559,0.1873426106769101,0.021691031111924365,0.004489542167956137
N4556HD,0.3444247570849841,0.4727203613748177,0.12321800778430907,0.047120922692589474,0.01251595106329958
N4563HD,0.39082990410513563,0.4850464087530496,0.10085426406524016,0.018820253161650615,0.004449169914924028
N4567HD,0.8995733644905487,0.09169512626873495,0.0051369162626745506,0.002300008643615789,0.0012945843344259868
N4561HD,0.8364409680669477,0.1549923764250335,0.005964159378838103,0.0017299949234079667,0.0008725012057725851
N4571HD,0.32139608864473446,0.5598400084866684,0.08672575258976924,0.023471844495121477,0.008566305783706518
N4574HD,0.9455468890352694,0.051129414696413,0.0020858303842082094,0.0008350364065015965,0.000402829477607802
N4575HD,0.48946560533027283,0.4820311318815866,0.0238386664566127,0.0033526926088609304,0.0013119037226669188
N4579HD,0.24801679172294983,0.6538359325674433,0.07880703057964251,0.014516692802290298,0.004823552327674134
N4581HD,0.21149171364262037,0.6784509960727451,0.09803162872047648,0.009132248735903145,0.002893412828254905
N4584HD,0.2162776980590641,0.7115396211029319,0.06430620556581595,0.005608253041204954,0.002268222230983042
N4578HD,0.8234435043679897,0.16878819317683283,0.005815575554061703,0.001380170660086831,0.0005725562410288136
N4590HD,0.21339311140598544,0.7494083433430662,0.032131175886091684,0.003730396856571238,0.0013369725082854537
N4593HD,0.015415590996749974,0.08215291141851071,0.33860728030325044,0.5059669418094129,0.05785727547207596
N4151HD,0.14536731629127642,0.4187132351484036,0.26313494914062435,0.13733789616845182,0.03544660325124399
N4594HD,0.8240362562849226,0.16813419323010773,0.005408832555585077,0.00159780768473311,0.000822910244651478
N4600HD,0.2326030937079682,0.5283034655320239,0.20792653832847074,0.025992880490837766,0.0051740219406994055
N4605HD,0.048285678928695314,0.23317756058068229,0.5983635231702622,0.11083348567340784,0.009339751646952301
