ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N0001HE,0.883078104291933,0.108784812692955,0.00489662155350045,0.0022504796929347028,0.0009899817686768856
N0002HE,0.196208320794871,0.7683566346156351,0.030106933677434257,0.004027334108581229,0.00130077680347842
N0004HF,0.6645319477475319,0.2975887110879168,0.026830265541756954,0.008260192876447409,0.002788882746347131
N0005HE,0.004494284252543468,0.017628456111506426,0.34211049046983233,0.6187937715347072,0.01697299763141056
N0006HF,0.05151229561850459,0.46509788192965545,0.39871731777860325,0.07231322853839076,0.012359276134845998
N0007HE,0.3114635876841634,0.5712333284836829,0.09804433544232083,0.015133229044568866,0.0041255193452641925
N0009HE,0.8447805538008462,0.14419810522967563,0.008227854502887804,0.0021201920514083857,0.0006732944151819841
N0009HF,0.656283747876189,0.2957984432447752,0.03363261325830824,0.010880873148781464,0.0034043224719459892
N0012HE,0.7271328448810326,0.2339699658247421,0.02856567603247418,0.007618968326042702,0.0027125449357085917
N0013HF,0.7535092972897488,0.22037923832685952,0.016896090007883877,0.006608285528209803,0.0026070888472980143
N0014HF,0.6630708314488037,0.3092588634017094,0.020223164584460263,0.005428596678424704,0.0020185438866019974
N0016HE,0.8983810734151003,0.09358687934851988,0.004708970612383556,0.002174865644737023,0.0011482109792591074
N0017HE,0.7502356913381042,0.23447204728315896,0.01079131519684241,0.003122837198188951,0.0013781089837053661
N0018HF,0.7591428362933298,0.2213239052834058,0.014025300237987617,0.003989244070099577,0.0015187141151771708
N0021HF,0.7943998750365806,0.19447304133709697,0.008293813731242529,0.002069953328664734,0.0007633165664152047
N0022HE,0.8045296897056406,0.17377451989073478,0.013734978272309475,0.0053901022304293136,0.002570709900885845
N0024HE,0.5801745338090879,0.37211977624190606,0.03545021500328497,0.008999272020287002,0.0032562029254341097
N0025HE,0.3468163387337375,0.45597306842578156,0.14630390581777256,0.03962804170090471,0.011278645321803647
N0025HF,0.12823289742626107,0.7252252306048146,0.12803000408852766,0.014649814528310401,0.00386205335208641
N0026HE,0.17530025630788168,0.5789712602912929,0.21761451869300755,0.022146843438771817,0.005967121269046231
N0026HF,0.7109765057660882,0.2647812990494716,0.01688301017568681,0.005299410732474219,0.0020597742762791453
N0027HE,0.739695509583568,0.23570447298328218,0.018659167451181038,0.00454841175435581,0.0013924382276129632
