ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N4541HD,0.7971065614527142,0.1861190633811712,0.01334958451637609,0.002466296622731573,0.0009584940270070606
N4397HD,0.004545361805709918,0.03516828918100832,0.3841753197909916,0.5366402153246816,0.03947081389760851
N4544HD,0.9090982657338642,0.08722369648810602,0.0028016140514302273,0.0007317820269262816,0.00014464169967335347
N4545HD,0.04456737862430482,0.18877154201410665,0.4542705357301448,0.23537263381617982,0.07701790981526392
N4546HD,0.1410601778400401,0.7662469816112221,0.0871011805707031,0.0047893367443718245,0.00080232323366284
N4550HD,0.9056455164855611,0.09063705846099591,0.0026314352570001756,0.0008009979435077599,0.0002849918529350309
N4551HD,0.778842142965215,0.21496920113591422,0.00523834241055084,0.0007793857313543915,0.00017092775696578018
N4554HD,0.05884232845447361,0.5010697940986468,0.395565876835835,0.03354146966788792,0.010980530943156557
N4555HD,0.36702952244609977,0.5941628624259812,0.03369091172566751,0.004190258606902782,0.0009264447953488495
N4556HD,0.38533220821707614,0.47204342889224765,0.09920197902043669,0.03762794588797059,0.005794437982268979
N4563HD,0.4520001158579634,0.38212570239922466,0.13478672830369265,0.02646173037670317,0.0046257230624162
N4567HD,0.9413516945144915,0.055225470231064076,0.0023337125664329,0.0008008996204055945,0.00028822306760586665
N4561HD,0.8035013994472222,0.1919928744129838,0.0033582837191387447,0.0008730916571221829,0.00027435076353318647
N4571HD,0.27832637055286324,0.5215380500869444,0.16002521601964986,0.030640842327822996,0.009469521012719364
N4574HD,0.9535757361081327,0.044723798956906556,0.0010471622769008305,0.0004925755371829084,0.00016072712087717033
N4575HD,0.5590496231313197,0.4054757394651713,0.03037574084487128,0.0044498703592791376,0.0006490261993585447
N4579HD,0.13263588686627115,0.5982255463952274,0.21878078288272537,0.040303229372594465,0.010054554483181445
N4581HD,0.19515365962795148,0.7217513333174641,0.07633562677394069,0.005928867817694054,0.0008305124629496325
N4584HD,0.16282852826773683,0.7739837253342292,0.05989127515729282,0.002697914030426011,0.0005985572103149751
N4578HD,0.7900996153810286,0.20373589474733048,0.004902791851411914,0.0009970490162209398,0.0002646490040078989
N4590HD,0.18013613477527396,0.7005925173895104,0.11265354245232914,0.005993229611925725,0.0006245757709608279
N4593HD,0.01522705028680139,0.2706634572851894,0.41864843758538717,0.28285411088447976,0.012606943958142198
N4151HD,0.0637287277648401,0.411556314151639,0.29767695886733736,0.15463750983432759,0.07240048938185606
N4594HD,0.8514871503265993,0.14047499312514589,0.006255116571844722,0.0013336277767214374,0.0004491121996886889
N4600HD,0.12177701483612058,0.7828763307848831,0.0887857951210631,0.005790895050254108,0.0007699642076791933
N4605HD,0.04492346197031216,0.3085752868593892,0.5510282339839274,0.08945713681581198,0.006015880370559164
N4612HD,0.6375310318333582,0.32574915531415,0.028196965473729362,0.007470020260120624,0.0010528271186418317
N1701HC,0.07920487265972528,0.15880975159577054,0.5396574312161787,0.17323165794057135,0.049096286587754126
N3705HD,0.0011265865561457648,0.009919201331699707,0.0826335549527753,0.34177086720442623,0.5645497899549531
N4589HD,0.674644727168733,0.28365335460999236,0.029667787477071064,0.010681605972994303,0.001352524771209219
N4339HD,0.932928170410361,0.06536604604732628,0.0012505464881256351,0.00034756963127500443,0.00010766742291209697
N4615HD,0.011925473848060333,0.11729103969335966,0.299121921019973,0.4617575851196948,0.10990398031891215
N4618HD,0.8930236716823163,0.10313337939314522,0.002420873165949997,0.0011143871230914724,0.00030768863549721076
N4624HD,0.4945514439736617,0.4991563601467752,0.005459364312815149,0.0006859532408208029,0.00014687832592708377
N4626HD,0.7988836379090859,0.18088704132447636,0.015126938685857723,0.004410131177548529,0.0006922509030314682
N4628HD,0.0944553700779685,0.461415757164915,0.3318738970672052,0.08807720458845553,0.024177771101455962
N4638HD,0.047668324821455936,0.26956374817135054,0.40303113234111576,0.2574903699550651,0.022246424711012666
N4639HD,0.8183294154321105,0.1626820971583535,0.013907893860029219,0.0037232973508853928,0.0013572961986214086
N4642HD,0.9170653235847739,0.07956471167597366,0.002453325175333618,0.0007619034262394039,0.00015473613767953083
N4646HD,0.9486131426511646,0.04924482840120411,0.0015667784691822876,0.0004287338558679657,0.00014651662258085353
N4631HD,0.8842115308280639,0.10642448017883191,0.00743241219229227,0.0016768859052039209,0.0002546908956079574
N4656HD,0.014185107030298353,0.08066762846530333,0.376533360279173,0.44184053443963883,0.08677336978558649
N4658HD,0.8120451615979413,0.16300534116856052,0.0195373648498777,0.004289633396164537,0.0011224989874560128
N4661HD,0.8803801041244089,0.11191412124800726,0.005109485244534636,0.002147014557322784,0.0004492748257264079
N4665HD,0.8676445214216861,0.12507768225853827,0.005971020704327464,0.0010615935177304412,0.0002451820977179275
N4667HD,0.8336083905111948,0.16168714153124691,0.0034687113110789345,0.0008941499731485357,0.0003416066733306969
N4669HD,0.6479664136507003,0.3439220539729479,0.0058435505406575616,0.0017005021944897494,0.0005674796412043888
N4673HD,0.1651694608876474,0.5649132278471708,0.21187533260565974,0.036716270221380624,0.02132570843814156
N0760HD,0.0655523484566171,0.564568410239558,0.3219738538327027,0.04110555900698624,0.006799828464136046
N4672HD,0.7720404303922715,0.18968300227899132,0.029761442521108874,0.007387066991153631,0.0011280578164746206
N2593HD,0.8945454437783885,0.09940378469228077,0.004207842213946328,0.0013752639752134131,0.0004676653401709539
N4677HD,0.10820952456998013,0.6750022920970716,0.195498667977927,0.018894643312792368,0.002394872042228863
N4680HD,0.14845021005630066,0.4948297546143899,0.3183801127351939,0.031227619659546773,0.007112302934568782
N4688HD,0.014270924646726586,0.1188669230170291,0.4140417495560834,0.3749351001454684,0.07788530263469252
N4689HD,0.8738021111278088,0.12190569759848967,0.0031036518103286143,0.0009138644911893721,0.0002746749721838217
N4691HD,0.12094386123507397,0.3900715887639258,0.2723463734368097,0.17617316801131375,0.040465008552876804
N4692HD,0.7040786996526377,0.23471511653098515,0.043020259110994746,0.012566010265989996,0.0056199144393924375
N4694HD,0.02431183846887823,0.18048359270845896,0.5479073023830335,0.21729303901722666,0.030004227422402798
N4695HD,0.07056119097418141,0.6309535233418384,0.2799567684594927,0.016396702158896364,0.0021318150655911254
