ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N0001HE,0.8733452177382842,0.12168039962878366,0.0034316700700390322,0.0011724991554440214,0.0003702134074489049
N0002HE,0.18308293222976552,0.797622114878094,0.017059543143488478,0.001730464985465412,0.0005049447631865487
N0004HF,0.7450689757949306,0.202016152096344,0.044943633071083754,0.006795792006836483,0.0011754470308053537
N0005HE,0.0026097395341551427,0.0170581433774241,0.3460286303965572,0.6212516980594974,0.013051788632366213
N0006HF,0.045071871575709445,0.35986825070204337,0.49566709675699816,0.08177709851886791,0.017615682446381137
N0007HE,0.2984447138603792,0.6066891117031419,0.08111289843393062,0.011046718014553172,0.002706557987995147
N0009HE,0.8617948333655077,0.12986774239214963,0.006596907509241609,0.0014021235069039777,0.00033839322619704486
N0009HF,0.6417606992879674,0.1737848905271946,0.14283518307862114,0.033982245140469276,0.007636981965747537
N0012HE,0.7661206606523469,0.19668930652433833,0.03029608091833023,0.005649251331772704,0.001244700573211886
N0013HF,0.7578972097972831,0.2187853932704651,0.017418435756423954,0.004776004156936199,0.001122957018891505
N0014HF,0.7809818299474501,0.17429284749321133,0.040109824112828193,0.0036771736508193703,0.0009383247956909922
N0016HE,0.9041676768200834,0.09087053183870228,0.0033699431979257012,0.0011960658328176168,0.00039578231047106613
N0017HE,0.770302233834882,0.218631457055326,0.00876962164172351,0.0018144586117101451,0.0004822288563583188
N0018HF,0.8044850152141503,0.17919129582767718,0.012679011722744724,0.0029481302391034026,0.0006965469963243954
N0021HF,0.8646281019686208,0.12101874588591041,0.012346967342073967,0.0016067711350430526,0.0003994136683517102
N0022HE,0.7918705876038927,0.1960501687584145,0.008504164774668713,0.0025924446013796012,0.000982634261644514
N0024HE,0.5389327559808421,0.40407811640257807,0.046077122834283744,0.008078474924613157,0.0028335298576829533
N0025HE,0.39005957081571585,0.4038978571852846,0.15308003023656824,0.04399125384097406,0.008971287921457235
N0025HF,0.1015700306700125,0.7443477094550073,0.13842230798719085,0.013574750728939827,0.0020852011588495265
N0026HE,0.1457558536890367,0.5367448519288743,0.28983430420145584,0.023420308022017177,0.004244682158615923
N0026HF,0.7646677258918719,0.21588083324450577,0.014853463316698332,0.00352603146740659,0.0010719460795172492
N0027HE,0.7627791313099695,0.21098783785798644,0.021190731539272943,0.004072546202780037,0.0009697530899910958
N0027HF,0.004891014657909419,0.05156608710537738,0.36543688245721884,0.5570877515131876,0.02101826426630672
N0029HF,0.128047137560931,0.4622610109410578,0.2907380008253672,0.10065693315391636,0.018296917518727633
N0032HF,0.3077073389798982,0.501289439153126,0.12928374062068188,0.05561105809660992,0.00610842314968417
N0034HE,0.30142200857949814,0.15010324926195692,0.43294887056809356,0.0892856794232579,0.026240192167193525
N0035HF,0.8475228552850528,0.14326856398423995,0.0067642348685884365,0.0019298639795569243,0.0005144818825619281
N0037HE,0.21634960850880414,0.5001722417862224,0.20985603487798463,0.062484591361093286,0.011137523465895404
N0039HE,0.10024183085868092,0.770548794240824,0.12046048525067973,0.007306791089534167,0.0014420985602812126
N0040HE,0.28821501861497323,0.5060252165909076,0.16394539043920944,0.03275395584517092,0.009060418509738743
N0042HE,0.2509909277620864,0.4200231382233371,0.20396882080036507,0.09319710815777507,0.031820005056436354
N0044HE,0.4739790303054539,0.45572059275145654,0.04975619838162588,0.016422063253685604,0.004122115307778286
N0045HF,0.1091743737499292,0.8043581638059351,0.07530041801577766,0.009107265710149335,0.0020597787182087598
N0046HE,0.0987933991604398,0.8298921791002204,0.06352956410012216,0.006551536624303782,0.0012333210149138554
N0047HE,0.5594774387848229,0.19520892695891257,0.20482686462147542,0.031519387280652414,0.008967382354136546
N0047HF,0.7939821653696101,0.18762132179577087,0.014898581413792971,0.002800792744807018,0.0006971386760191838
N0048HF,0.7111076550447752,0.24432774962131978,0.0362539518717573,0.006802700188495383,0.001507943273652314
N0053HF,0.9325768080346577,0.06515598074336519,0.00167953859154446,0.0004281113795566928,0.00015956125087601542
N0054HE,0.13421873271030943,0.7695430180030052,0.08909981087541066,0.006075212080598925,0.0010632263306758862
N0058HE,0.43057522572138646,0.263297798222048,0.2363746454219718,0.05204673714282223,0.017705593491771473
N0058HF,0.8830908564739273,0.10645867608769947,0.008343979356646967,0.0017127158073684083,0.0003937722743577427
N0059HE,0.07921181611192932,0.3674766564618195,0.3148502975904821,0.19788978576172997,0.04057144407403917
N0059HF,0.4226567856660794,0.4622033829898367,0.08000567158735432,0.02613718191112826,0.008996977845601302
N0060HE,0.07196253302543723,0.3269425874216496,0.3985290848136819,0.1779013320333191,0.024664462705912278
N0064HE,0.5575829287698169,0.3887947535185496,0.039970000241437,0.011427700852853873,0.002224616617342654
N0066HE,0.5567122599802212,0.3594088451575707,0.06318595166958935,0.017464862565301612,0.0032280806273171938
N0068HF,0.020614564765023817,0.1878885102909707,0.3316946279870065,0.36814315517579116,0.09165914178120778
N0069HE,0.6661303271379518,0.3213762990585175,0.009686806364531942,0.0021734733307776184,0.0006330941082212086
N0069HF,0.05698724644191493,0.6409451055027385,0.27389527637859706,0.024663883908031762,0.003508487768717753
