ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N4541HD,0.7817131155888174,0.20315647852021512,0.010060483874803797,0.0032797829299117884,0.001790139086251791
N4397HD,0.013442726566306113,0.04996766124862005,0.4221253824996092,0.4581423651596414,0.05632186452582323
N4544HD,0.898203441046913,0.09862571015780604,0.0020922484359581837,0.0006982614214667759,0.0003803389378559018
N4545HD,0.08217340362998499,0.21180807232819146,0.34346359078245464,0.2514104695353557,0.11114446372401311
N4546HD,0.05649006338013515,0.8727727744195198,0.06529946378424527,0.003985169765241771,0.001452528650858073
N4550HD,0.8468624688642324,0.14629418692650722,0.004146966607897319,0.0016571627314251065,0.0010392148699378064
N4551HD,0.8620686573157929,0.1348646072872203,0.0019118774786118918,0.0007410541099469133,0.0004138038084282942
N4554HD,0.07771553687852603,0.4239511453044815,0.39687357127356493,0.07308808717167173,0.028371659371755717
N4555HD,0.2843117882777386,0.6706125929223693,0.03453905706221794,0.007431200941789748,0.0031053607958844223
N4556HD,0.3331994600598556,0.49141494083405607,0.12722492696219773,0.03899364534223316,0.009167026801657258
N4563HD,0.43899601969950447,0.4624571668505398,0.08238140974331583,0.012283836207838246,0.0038815674988016365
N4567HD,0.8791477283673512,0.11056779582255845,0.005713726007724327,0.002871740295136433,0.0016990095072295568
N4561HD,0.8124851553240657,0.18309376564712,0.0026421000033784044,0.0011507888917447497,0.0006281901336911436
N4571HD,0.23182314394615305,0.5245408800177045,0.1778328854338418,0.04453801248725286,0.021265078115047974
N4574HD,0.9543395377416714,0.04444199112521619,0.00074029336747635,0.00031366045839750095,0.00016451730723861181
N4575HD,0.5492948694586808,0.39184435254228117,0.044326718332164484,0.009985982309944432,0.004548077356929229
N4579HD,0.19810297394960988,0.6232389301879582,0.1302834150351399,0.03290293157294152,0.01547174925435048
N4581HD,0.06827013598359144,0.8536502972595194,0.0725583811269399,0.0041541925961661895,0.0013669930337832394
N4584HD,0.05605806447783406,0.8851953054010879,0.05373754290752378,0.0037137110736587394,0.0012953761398955626
N4578HD,0.8470943409729748,0.14967567759590247,0.002059006204226888,0.000780889067164503,0.000390086159731265
N4590HD,0.08187912488955532,0.8269785561838998,0.08241473053555916,0.006703507568712044,0.0020240808222735745
N4593HD,0.03844351848060793,0.2290652007928833,0.42401077459503883,0.2743163967396631,0.03416410939180669
N4151HD,0.1397869062099556,0.3469911671853776,0.25755251544067737,0.17959868736874227,0.07607072379524708
N4594HD,0.8496785372767056,0.14720837205430606,0.002095019631259702,0.0006705217838305575,0.0003475492538978793
N4600HD,0.11713001538899488,0.7849344718025391,0.08438259690471923,0.01003664417604669,0.003516271727700187
N4605HD,0.06574645112729863,0.33844272223887895,0.4653393806994251,0.10269431070318837,0.027777135231208977
N4612HD,0.4952874877142276,0.45916450398798314,0.03251669378225943,0.00959734045525984,0.0034339740602699143
N1701HC,0.07790127812947195,0.13419359442671525,0.6015307200103008,0.14406415201850592,0.04231025541500605
N3705HD,0.01575694487634141,0.05312483564762342,0.21601530949000472,0.3697813729900002,0.34532153699603013
N4589HD,0.59361085155182,0.33631908382831505,0.04962919362642205,0.014489117896803518,0.005951753096639351
N4339HD,0.931237710553332,0.06620594199301454,0.001451955525351861,0.0006825644545619858,0.0004218274737397387
N4615HD,0.030190453283347213,0.1615630434410449,0.3456171297376739,0.3776122357981867,0.08501713773974728
N4618HD,0.904417089220217,0.09108351152800089,0.002437362592005214,0.0012535114340843049,0.0008085252256924159
N4624HD,0.4542836575483236,0.5395971782408584,0.004791926455140079,0.0008725375879163709,0.00045470016776150406
N4626HD,0.8532545472381908,0.13351557096816147,0.00969931301634337,0.00261675027501138,0.0009138185022930788
N4628HD,0.10449487158303457,0.4441748658665285,0.3175925933825103,0.09835146167833962,0.0353862074895871
N4638HD,0.06625025587490899,0.25126012770060807,0.287104344174968,0.31215031683064337,0.0832349554188716
N4639HD,0.8255999044643956,0.1600566145595496,0.008530525162914257,0.003764317938949825,0.002048637874190976
N4642HD,0.9123871992142816,0.08407593550026377,0.0021773829508418456,0.000842972296609568,0.0005165100380031109
N4646HD,0.9251456300082421,0.07137724375165595,0.0020997026489388234,0.0008694341945424182,0.0005079893966206602
N4631HD,0.8580716288252314,0.13393191449979103,0.005667275295042734,0.0016179778653271147,0.0007112035146077509
