ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N0001HE,0.8174293368147361,0.17554660537936156,0.00577001235971715,0.0009581176978889674,0.0002959277482961442
N0002HE,0.10939988764115216,0.8322296032028472,0.04467735696567315,0.013430845486302741,0.0002623067040246038
N0004HF,0.5660985690782714,0.4176881082022402,0.014792864597533128,0.0011978157878088209,0.00022264233414629538
N0005HE,0.00472402218542791,0.014274312153012109,0.19603769722977316,0.7842708642767664,0.0006931041550202979
N0006HF,0.14695976162741814,0.5781103472228795,0.17729864531749345,0.04329951859882971,0.054331727233379014
N0007HE,0.5843280763920329,0.36987347110371366,0.04036080431109856,0.00483082563744088,0.0006068225557138109
N0009HE,0.8851396001894741,0.10994738194162801,0.004125138013378993,0.0006697177105176178,0.00011816214500106992
N0009HF,0.6182960732104983,0.3476557966604658,0.02824098835786616,0.005197651757608382,0.0006094900135612749
N0012HE,0.7064802156877061,0.2689680671377432,0.0216790933821638,0.0025042429505774772,0.0003683808418091915
N0013HF,0.8271040966373742,0.15915445439922254,0.01029451687974462,0.0031025938726166507,0.0003443382110418239
N0014HF,0.6213792628943126,0.36465833829953115,0.01218066945523352,0.001488299283066601,0.0002934300678559743
N0016HE,0.8949422243232743,0.09874733225131431,0.00538975407333849,0.0007655094562863113,0.00015517989578653905
N0017HE,0.8017633166505703,0.18944902511206746,0.007589217762507471,0.001011308999667366,0.00018713147518717354
N0018HF,0.7860927568381667,0.20109103582335952,0.011204371364983659,0.001261586765007675,0.000350249208482252
N0021HF,0.8214731267955656,0.172214357167699,0.005289637808412643,0.0008186172019614541,0.00020426102636104024
N0022HE,0.7562656839854242,0.22773658512866604,0.013091181065192331,0.002452321333500735,0.0004542284872165801
N0024HE,0.4455163005490773,0.5005867214706466,0.04839227239942845,0.004861042835609,0.0006436627452384796
N0025HE,0.551905182657393,0.3571372335201663,0.06368341813778777,0.02632590932106003,0.0009482563635928304
N0025HF,0.41915996145540646,0.3063290632524841,0.26822146522203305,0.005949148669331665,0.00034036140074456125
N0026HE,0.5191351529433705,0.3450736695035532,0.12356052136999059,0.011581162595286559,0.0006494935877990097
