ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N4541HD,0.28217831945295874,0.6167650635899004,0.09258637380350432,0.007138545718698829,0.0013316974349378162
N4397HD,0.06498413962054221,0.28411132412652845,0.4665974826538654,0.1408544173868445,0.04345263621221929
N4544HD,0.8908581201906487,0.10259804273943993,0.005042866313961932,0.001206939136290344,0.00029403161965922106
N4545HD,0.11071798025346882,0.35543838207130524,0.335472225327627,0.13846608975241445,0.05990532259518451
N4546HD,0.7049094402211792,0.2814339306409828,0.011733771110762422,0.0016143053990455266,0.0003085526280298409
N4550HD,0.8019225048696228,0.18173348142283,0.013805563941103181,0.0016903299610306827,0.0008481198054132356
N4551HD,0.7435898051302221,0.24202410465136828,0.011991413245091948,0.0015819213777886502,0.0008127555955289919
N4554HD,0.08651707414548793,0.2935294193016181,0.6134497059272374,0.005036276775202043,0.0014675238504546547
N4555HD,0.70411320888312,0.15808953211231772,0.13331058806454613,0.0035851977487720054,0.0009014731912441342
N4556HD,0.4348151641869523,0.4586839904071286,0.07759747133990351,0.02684155566133696,0.0020618184046787237
N4563HD,0.4521882744850697,0.3923705313978261,0.13705549977960085,0.016025253164817725,0.002360441172685485
N4567HD,0.9052849116107043,0.08119887158507236,0.009724331016723993,0.0034099208246754394,0.00038196496282373013
N4561HD,0.7570972787569699,0.23449706070056742,0.005538716266536603,0.0023313147902687403,0.0005356294856575188
N4571HD,0.22197225269884574,0.6055728300812466,0.14579011580227252,0.022362410539715143,0.004302390877919845
N4574HD,0.9867061970359275,0.010811211624937152,0.002070641695897645,0.00032280591884034264,8.914372439712622e-05
N4575HD,0.7349903386248665,0.24463666247951057,0.01808797907912722,0.0017531710604625267,0.0005318487560331889
N4579HD,0.14104786426070012,0.6331546938127787,0.18496122847683624,0.027388346243222433,0.01344786720646256
N4581HD,0.6416435504812377,0.33879516357585315,0.016122767929964657,0.0029653425086928545,0.0004731755042517061
N4584HD,0.6438434596664239,0.3422328273642916,0.011441536064251369,0.001800522375957468,0.0006816545290756915
N4578HD,0.8214992039190758,0.1660277450554709,0.010626926694616238,0.0012450783684788845,0.0006010459623581884
N4590HD,0.2601141056439141,0.7249987001216255,0.012683774430512261,0.0018605330347643834,0.0003428867691837827
N4593HD,0.08856412354678628,0.33256325416871496,0.12862911354945686,0.4383341844790823,0.011909324255959676
N4151HD,0.16447654087656813,0.364357355270838,0.28116374183285253,0.1855237516642315,0.004478610355509937
N4594HD,0.743141776548148,0.24770440542471514,0.006835870755174633,0.0019336450641670338,0.00038430220779511493
N4600HD,0.5985941060366362,0.1914931164021774,0.20831021193456226,0.001222654140340931,0.0003799114862832107
N4605HD,0.26152771233556266,0.12322810658289256,0.604926472197774,0.009922997083376307,0.0003947118003944943
N4612HD,0.5162843001658116,0.4310799581793373,0.044530954227601116,0.007178015649408168,0.0009267717778416648
N1701HC,0.1698298931929,0.5600050072686678,0.21849121103349753,0.03847604704043242,0.01319784146450234
N3705HD,0.011545623155378324,0.04120673782085702,0.10786080251148585,0.2590887426343623,0.5802980938779165
N4589HD,0.7672178237313949,0.2124280479840096,0.01663083139851912,0.0030422771338104943,0.0006810197522660419
N4339HD,0.9188248812866466,0.07482439306664959,0.004967641152879969,0.0012224825413536958,0.00016060195247034184
N4615HD,0.049276656817035774,0.14900496322625592,0.3762941709157709,0.3991265148862309,0.026297694154706546
N4618HD,0.8570823036146479,0.13058333100045402,0.009946319691200772,0.002127872989089987,0.0002601727046072995
N4624HD,0.46006266022361414,0.5349495979380934,0.0037448187036413665,0.0010146506263552571,0.00022827250829588822
N4626HD,0.7434954962171351,0.23852140958181028,0.013420172875241025,0.0041062980082833146,0.0004566233175304375
N4628HD,0.23278330785965004,0.5757392926855027,0.1683143856360436,0.017706950558541164,0.005456063260262338
N4638HD,0.052893699632818036,0.22146471227168438,0.19130114771652282,0.49830820598119596,0.03603223439777884
N4639HD,0.4636162539474571,0.4333025337330939,0.07761256396428716,0.020388495065413823,0.005080153289747898
N4642HD,0.9217738930481164,0.07220436581972378,0.004448390242759487,0.0013036341439774345,0.0002697167454227158
N4646HD,0.9666864646141047,0.029495554933651878,0.002992616872684202,0.000652489978117391,0.0001728736014420592
N4631HD,0.870723504356569,0.12128626343924988,0.00655988152940615,0.0011560681702478376,0.00027428250452699547
N4656HD,0.0816751200724434,0.24012144636869498,0.3130801665966725,0.3220602465492496,0.04306302041293959
N4658HD,0.7863553225743036,0.1926290339580068,0.017020518658125986,0.0035919258310651856,0.000403198978498215
N4661HD,0.6858551348432076,0.2593085413160114,0.04474742570230483,0.00906084994835415,0.001028048190122116
N4665HD,0.7607729945714012,0.22848126424023174,0.008725585378006667,0.0016830091948222435,0.0003371466155380694
N4667HD,0.774391535244352,0.21113095943562046,0.01268856175803675,0.0014998183770774244,0.0002891251849134408
N4669HD,0.6129732390041882,0.36722210158363644,0.017046785375806287,0.0023377448627398692,0.00042012917362922926
N4673HD,0.12723261501790747,0.5910779967847923,0.25234965341344845,0.024735241757137164,0.004604493026714638
N0760HD,0.21872119538781656,0.6555921182071939,0.1110011901744437,0.010827480996652306,0.00385801523389347
N4672HD,0.5597364214094634,0.34198006360706934,0.08042308420164725,0.01480912581326446,0.0030513049685555113
N2593HD,0.8137728114728126,0.17763317282507848,0.005563373482308493,0.0024498353640218865,0.0005808068557786309
N4677HD,0.2463077378246202,0.7220449330154728,0.02621032940309291,0.004736160533693031,0.0007008392231210723
N4680HD,0.392992476646255,0.5243235163117093,0.06308391017718505,0.015818612332885548,0.0037814845319650535
N4688HD,0.08603318690335997,0.3285739819597836,0.32256278883523415,0.17583574954624034,0.08699429275538192
N4689HD,0.839983880600995,0.150734190585558,0.0074556468879811676,0.0014735515914992728,0.00035273033396653996
N4691HD,0.1624381508521995,0.36228620820028323,0.28263763359042327,0.1661773235902567,0.026460683766837287
N4692HD,0.6864544441685476,0.22473492614159282,0.06515558023227978,0.020258170113757853,0.0033968793438220006
N4694HD,0.05298815067268704,0.16828191886363963,0.7226851878933519,0.05090539523672991,0.005139347333591455
N4695HD,0.3804412885926322,0.456248443790631,0.1537220814152813,0.007761749114751822,0.0018264370867039502
N4699HD,0.38355194497897815,0.5766724230873798,0.030480780804736797,0.006892495209980343,0.0024023559189250083
N4703HD,0.30951997105264345,0.3049342035819743,0.1565838822685614,0.2163132008965781,0.012648742200242691
N4704HD,0.0068802307071874355,0.01938956101161557,0.31815106683295075,0.6502405759336847,0.005338565514561533
N4708HD,0.9408775547491849,0.05384920077812563,0.003751168404017204,0.0012887727107849282,0.00023330335788729258
N4714HD,0.684255635694835,0.2550448903953865,0.042440907512834365,0.014870609607719036,0.003387956789224989
N4721HD,0.2919594244444549,0.576208752315126,0.11193166242517945,0.010843918707552885,0.00905624210768675
N4722HD,0.8543541942625207,0.126575044152653,0.01783094435703548,0.0009923146758892582,0.000247502551901492
N4724HD,0.625451319193823,0.35371589757753513,0.01735143183077592,0.0027316112518808136,0.000749740145985045
N4726HD,0.057633792158882646,0.8828468131510381,0.057474394149449014,0.001646759104957727,0.0003982414356723206
N4735HD,0.6482097213240122,0.33361020251089546,0.014198021693893309,0.0030548686127405225,0.0009271858584585701
N4063HD,0.7908479771489518,0.1573839176320623,0.03397789058574579,0.0145391251001879,0.0032510895330520864
N4712HD,0.8052092610657843,0.18177939547913163,0.009890951418657385,0.002455858917015886,0.0006645331194108825
N4738HD,0.2096300569779211,0.6508264734467636,0.10822100828433845,0.030164747079209978,0.0011577142117669972
N4740HD,0.1598922219579394,0.23511910771071143,0.24437043994615443,0.34963026391161606,0.010987966473578668
N4742HD,0.047641025174598534,0.06589173442223153,0.16381536752790057,0.36230873848311357,0.3603431343921559
N4745HD,0.7970695293564198,0.19018813068645107,0.009445855866125704,0.002501915060776381,0.0007945690302269363
N4747HD,0.8714238860791859,0.10420059455636062,0.01643553407226406,0.007102783564130654,0.0008372017280587698
N4750HD,0.7655967051717906,0.20169843810942933,0.027415240957734666,0.004569883562274171,0.0007197321987713047
N4752HD,0.050462428015854835,0.22555660329516344,0.45841383549763004,0.24270555631467342,0.022861576876678287
N4754HD,0.7860006901278316,0.20612850169474942,0.006419448100324392,0.0011990603551294647,0.00025229972196522555
N4755HD,0.28920666128305533,0.5529875260738755,0.1210913765033581,0.02542842589250115,0.011286010247209773
N4756HD,0.28532557563299166,0.6783727018820043,0.03198674237856985,0.002904668567141693,0.0014103115392926657
N4757HD,0.8669204842393625,0.12706530101288924,0.0050374319629738,0.0007838795044865678,0.00019290328028775358
N4759HD,0.19597005427955574,0.740718154289333,0.05873574718032283,0.0033229581999347675,0.001253086050853683
N4762HD,0.546060797962217,0.40122651860908054,0.04849742904416454,0.0030207270861766227,0.0011945272983614438
N4763HD,0.7481588065902294,0.19988782234539323,0.031179193520340244,0.01747136263772476,0.0033028149063122694
N4767HD,0.8642787763024238,0.12456227139837377,0.008154568202238987,0.0026658486935316563,0.00033853540343176694
N4769HD,0.06458011474664899,0.09256899672643014,0.8196817633376207,0.022289197771871,0.0008799274174291096
N4770HD,0.7711898880313457,0.20848010960071625,0.016601567172789315,0.00287598111162021,0.0008524540835285792
N4676HD,0.5468673296619797,0.4008699478430149,0.038794020322119586,0.012053678613006406,0.001415023559879419
N4614HD,0.4922824975543514,0.4494210811800013,0.03923982271018877,0.017722691908410207,0.0013339066470483547
N4774HD,0.18081056618879043,0.6161837192065658,0.17916519007003676,0.022069098966595792,0.0017714255680112477
N4778HD,0.08730434103447897,0.30717567609573154,0.41165290359355944,0.1668177540662099,0.027049325210020177
N4780HD,0.012087860758254177,0.034019620191418104,0.21847360232638033,0.20053495517992231,0.5348839615440251
N4783HD,0.5143537433891139,0.4492626681555499,0.029805806975852004,0.004346452778033554,0.0022313287014506604
N4789HD,0.8640263158096911,0.11394741730957109,0.01683832565015402,0.004682356765494016,0.0005055844650897659
N4792HD,0.4042347586117465,0.5899671971821479,0.0046160309408502555,0.0009917508891781732,0.00019026237607718251
N4793HD,0.040279852486075185,0.8188381757111162,0.13482724806045432,0.00468298187655114,0.0013717418658033362
N4794HD,0.0034401459393864162,0.01728083517817775,0.026254720805725093,0.9520716395844608,0.0009526584922496888
N4799HD,0.552527943748222,0.4303114999416364,0.014494605389005695,0.002211823694832483,0.0004541272263034022
N4800HD,0.9839618051664953,0.013175111866846011,0.002197498094884744,0.0006042190366808636,6.136583509279067e-05
N4808HD,0.09025415056158777,0.901313761994163,0.007262929759542246,0.000998711676347185,0.00017044600836007502
N4809HD,0.6602339858135291,0.23805547160171217,0.05514038201691911,0.044417624200532795,0.0021525363673067896
N4634HD,0.7214075985291967,0.25364241696851164,0.02047496741404828,0.003839032772194186,0.0006359843160492669
N4784HD,0.9249881785772209,0.06829773659731482,0.004909158770094907,0.0016032884446833195,0.00020163761068606558
N4815HD,0.790953415997067,0.19591234981906125,0.010511498297238462,0.0017282601288072018,0.0008944757578260194
N4816HD,0.6617098022937744,0.3051137035527366,0.026095431524733377,0.006096560416274312,0.0009845022124811585
N4817HD,0.34574180803285104,0.588691522173427,0.05395640069618786,0.010393203379379537,0.0012170657181544177
N4818HD,0.8552647285202113,0.13371150308785423,0.008670968198905128,0.001629971000507033,0.0007228291925224506
N4821HD,0.017980548449036585,0.9755311103696084,0.00565153335603056,0.0007101174707083244,0.0001266903546161573
N4830HD,0.8984906978351282,0.09429041548386638,0.005598213552340628,0.0013629330008785743,0.00025774012778630504
N4748HD,0.8136724683120776,0.16991643832992467,0.012282115513596857,0.0035084197706668945,0.0006205580737339867
N4684HD,0.7193627335937864,0.2676452514220812,0.010868731381371155,0.0017272878750572353,0.0003959957277038968
N0389HD,0.00746312264457837,0.9560274600481907,0.03565087730920469,0.0007127938696115695,0.00014574612841442225
N4796HD,0.6855860622800732,0.2651216327166618,0.04016041472120177,0.008161207813346836,0.000970682468716368
N4834HD,0.010069430627882268,0.03128176716915288,0.5251414636069166,0.4310191403560279,0.0024881982400202637
N4835HD,0.1410498641364827,0.850451371785571,0.006435998868965738,0.0016914964159828862,0.00037126879299743276
N4837HD,0.49633932978779083,0.49729332279648236,0.005380445430334543,0.000780801555877558,0.00020610042951465005
N4838HD,0.0706644825905564,0.9224495745389626,0.005484900813304297,0.0010267372436010198,0.0003743048135757387
N4839HD,0.009683104971238577,0.323912784106041,0.6487395002606486,0.01674436087951095,0.0009202497825608114
