ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N4541HD,0.19877625755285788,0.6793661404428089,0.11891957720408625,0.0028022701879232806,0.0001357546123237235
N4397HD,0.0274550975199336,0.19040035592002147,0.47460868665278594,0.2741778603624317,0.03335799954482726
N4544HD,0.8941336942120055,0.09776781393220649,0.0070253007912200564,0.0010427732363960072,3.0417828171903858e-05
N4545HD,0.06084722994531791,0.486723767036893,0.2901184770580518,0.13215983436314893,0.030150691596588366
N4546HD,0.7244647820624107,0.2485873156720738,0.0260432436204364,0.0007986587562281397,0.0001059998888508907
N4550HD,0.7875549191669362,0.20466938798423734,0.0071057233989483244,0.0006255192559535878,4.445019392466039e-05
N4551HD,0.7716018454569405,0.2206635351421193,0.007156233849554722,0.0005335934871755281,4.4792064209748074e-05
N4554HD,0.02245384084763192,0.04788290115370992,0.9267916228773505,0.0026492672789087865,0.00022236784239870288
N4555HD,0.6269870367491043,0.23990421002562018,0.1306935648599817,0.002363957585110271,5.123078018344194e-05
N4556HD,0.5450596896381473,0.36386038664667064,0.07265531870236118,0.01815278207890077,0.0002718229339201659
N4563HD,0.3645736323239014,0.5587359415147831,0.0740253807083605,0.0024730741103454754,0.0001919713426094767
N4567HD,0.8872343724741365,0.0999925978004626,0.011359229687796393,0.0013399444350984681,7.385560250592943e-05
N4561HD,0.7884882966867296,0.20308905960449494,0.005725111900348182,0.0026514421811887597,4.6089627238460666e-05
N4571HD,0.31937636704802774,0.4976095651694078,0.17359857872041584,0.009087355239898497,0.00032813382225020557
N4574HD,0.9872196318058096,0.01154818423866909,0.0011191104459992015,0.0001050013102703529,8.072199251648502e-06
N4575HD,0.7431741128529901,0.2386282050283484,0.01715835919212562,0.0009526279340297578,8.669499250632717e-05
N4579HD,0.24009503804405732,0.49273950364080094,0.20039319502337485,0.06381175162897028,0.002960511662796457
N4581HD,0.5819288865118939,0.39557258605615475,0.021681435622002636,0.0007243821053606184,9.270970458815323e-05
N4584HD,0.5941134129912178,0.3914348180910202,0.01399081804371396,0.0004146456865789263,4.630518746915717e-05
N4578HD,0.8874219052461647,0.10546385869345917,0.006624514199665371,0.00045295509196756546,3.676676874323449e-05
N4590HD,0.32807631659515024,0.6572780076988055,0.013843238666684358,0.0007438832496372891,5.855378972255275e-05
N4593HD,0.025760326215170323,0.20589775148145925,0.25377470879603253,0.5135827452283174,0.000984468279020617
N4151HD,0.07021851869280553,0.4622731311287798,0.27869002730548265,0.18499495270254943,0.0038233701703824863
N4594HD,0.8108419888212376,0.18487468879699773,0.0037348932967843753,0.00048639598712837197,6.203309785193144e-05
N4600HD,0.8252856272879091,0.14719765630045833,0.027068697653999847,0.00040633793662309337,4.168082100952565e-05
N4605HD,0.28025116977607417,0.1262823155669703,0.5799586229023005,0.013417612756921056,9.027899773393238e-05
N4612HD,0.5820014751314627,0.38598424481064364,0.023152991881883557,0.008564594572857099,0.0002966936031531405
N1701HC,0.2005648655954935,0.603433335256809,0.11306892815378836,0.05876605241738055,0.024166818576528668
N3705HD,0.010070290938134522,0.21430887785530525,0.2851451040064234,0.26383097880402107,0.22664474839611587
N4589HD,0.6145888036607259,0.3653810141002815,0.0181763449826735,0.0017435696154567478,0.00011026764086236542
N4339HD,0.9049910030238225,0.08987608538309093,0.004465612511998512,0.0006078623870771603,5.943669401083495e-05
N4615HD,0.06879068934790754,0.21739664188050625,0.2119542624346107,0.41086198128044843,0.09099642505652708
N4618HD,0.805393877765539,0.18353969609455786,0.00943641239508458,0.0015615765703678305,6.843717445082867e-05
N4624HD,0.3384596812750013,0.6566192832876677,0.004358709009249338,0.0005119575096451018,5.036891843655283e-05
N4626HD,0.6955184252051376,0.27807882585704125,0.02159435121492917,0.004645054051445133,0.0001633436714468541
N4628HD,0.21457401151372948,0.6886643563968072,0.08521556182052395,0.009907233336668342,0.0016388369322710697
N4638HD,0.06815748832557358,0.2575225804594671,0.22593138409877875,0.41784432416267353,0.03054422295350704
N4639HD,0.5073681500468511,0.41179916700915314,0.06785348480596615,0.01242670438338755,0.0005524937546419257
N4642HD,0.9188039957911043,0.07830611079946179,0.0022479695828759765,0.0006191011358847439,2.282269067337806e-05
N4646HD,0.9823995954507047,0.016505457691003124,0.0009337809949945912,0.00015105143299455978,1.011443030328798e-05
N4631HD,0.8183055222745695,0.17306589057765812,0.007975839685372382,0.0005972759406809787,5.5471521718985645e-05
