ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N0001HE,0.8857276480429845,0.11012134176473318,0.00301898530555581,0.0008016093576891994,0.0003304155290373054
N0002HE,0.18399746934132247,0.7953855950634001,0.01880338816441022,0.0013815397398207784,0.0004320076910464563
N0004HF,0.6021829515834559,0.3683837819144,0.023715240961367078,0.004504440100938451,0.0012135854398385945
N0005HE,0.004398000587927409,0.01697215684083166,0.3744478823340984,0.5835036195946395,0.020678340642503075
N0006HF,0.05216425300826333,0.504063733648253,0.3948473690078801,0.04055419780995996,0.008370446525643576
N0007HE,0.27669021280322814,0.6535642505541063,0.06150082452583579,0.00652992173552325,0.0017147903813065208
N0009HE,0.8578963961603268,0.13385878345204844,0.006653710957792579,0.0012153596889840487,0.0003757497408480479
N0009HF,0.7211997603907354,0.24317405551824894,0.025695054759791953,0.0076360140832747985,0.002295115247948888
N0012HE,0.7195207761096585,0.24673466236974026,0.027329801999363884,0.005144294369795199,0.0012704651514420665
N0013HF,0.7284859760113395,0.24564795068420592,0.018454125493697716,0.005634697236506286,0.0017772505742507556
N0014HF,0.5864116304532644,0.39017038761565115,0.019571256229543445,0.002987161156753191,0.0008595645447878998
N0016HE,0.8996658449868459,0.09626346729944672,0.002951408868329686,0.0007936259318542486,0.0003256529135234862
N0017HE,0.788527117686294,0.19997472140372,0.009027492750947334,0.0019204415279303413,0.0005502266311083801
N0018HF,0.7781622934918374,0.20604026944642886,0.012573870205871343,0.002472894428440638,0.0007506724274218894
N0021HF,0.7515493992789336,0.23827160094555574,0.008517980933586898,0.0012623752675033416,0.0003986435744204995
N0022HE,0.80919772757695,0.1769692009336234,0.00989189000380755,0.002792838970103854,0.0011483425155152085
N0024HE,0.6453068909920822,0.31708503784640657,0.03034668085864326,0.005650634782920052,0.0016107555199479592
N0025HE,0.4054456587668917,0.41785168833874575,0.12418368928109984,0.04274435855068358,0.00977460506257917
N0025HF,0.05624923610343344,0.42438691951851315,0.47661664669340914,0.03764840226417345,0.005098795420470788
N0026HE,0.1289216585087436,0.4415498929834575,0.401961343504124,0.024268758141374868,0.0032983468622999382
N0026HF,0.7165102438856755,0.26271358223224867,0.015976743650758515,0.00363360180620591,0.0011658284251112282
N0027HE,0.7639875242095907,0.21657953808220679,0.015149137228313788,0.0034774306847709497,0.0008063697951178755
N0027HF,0.007587159422788653,0.06861440523019326,0.40603262171354687,0.4889671903421765,0.028798623291294678
N0029HF,0.06489905647406254,0.2457682975164282,0.3244132179971032,0.28764106468881523,0.07727836332359085
N0032HF,0.38438207073515984,0.46386350855434194,0.10492884926707113,0.03972345313025349,0.0071021183131736885
N0034HE,0.5277743880422859,0.3728321711615344,0.0693751140824774,0.023474445132783277,0.006543881580918976
N0035HF,0.8618255617571938,0.12962210459784038,0.006359028691713363,0.0016942245687403949,0.0004990803845121106
N0037HE,0.17088983958429954,0.48789606714524736,0.2282387102286183,0.08953285607876488,0.023442526963069924
N0039HE,0.14087869629411134,0.777199147333854,0.07739271215457497,0.003632165946370608,0.0008972782710891764
N0040HE,0.25660168832925295,0.5999826329062471,0.115137254213306,0.022526858750056097,0.005751565801137884
N0042HE,0.19096523169845686,0.4424760895286064,0.23291500241719243,0.09595979109629013,0.03768388525945422
N0044HE,0.5005120149143083,0.43742610864528986,0.04613546947487311,0.012397745284936548,0.003528661680592046
N0045HF,0.17961070652904687,0.7863490695177526,0.029814379353014158,0.003191319005544742,0.0010345255946416052
N0046HE,0.08905062207707747,0.7972047268601989,0.10700936959611503,0.005347615769716554,0.0013876656968919716
N0047HE,0.6086524208848291,0.33999810165053174,0.03862045434612328,0.010050898175720828,0.0026781249427951107
N0047HF,0.8116579770668148,0.17397364358133455,0.01144829054710277,0.0022863093802527024,0.0006337794244951995
N0048HF,0.6197796767701427,0.33819540378386453,0.03334218753765267,0.007040168021211925,0.0016425638871281369
N0053HF,0.933196133867775,0.06445220308692405,0.0016975134405032646,0.0004546797298956389,0.00019946987490192296
N0054HE,0.1676915367126594,0.7298290781878163,0.09610657379351786,0.005247039628756991,0.0011257716772495193
N0058HE,0.2960219763980747,0.5470548480600798,0.1177530328020739,0.030514134920860265,0.008656007818911538
N0058HF,0.8419333360696294,0.14715656110661618,0.008537427826166986,0.0018800140863115809,0.0004926609112759015
N0059HE,0.09289833894854184,0.3745658890319947,0.281020736104277,0.18694687216869707,0.06456816374648937
N0059HF,0.3598792579764068,0.5395861944525626,0.06943039825766799,0.02214082579703728,0.008963323516325282
N0060HE,0.05440143809578751,0.2956382382874541,0.35896993673695915,0.24056534015494835,0.05042504672485083
N0064HE,0.5350423533475062,0.4001239478946016,0.0473893345658397,0.013777307269900993,0.0036670569221515783
N0066HE,0.5681884292693609,0.3621934943280149,0.054802683477893,0.012221400878653746,0.0025939920460775214
N0068HF,0.02786215994649589,0.19056875699003362,0.32785753291920816,0.3447703255238222,0.1089412246204402
N0069HE,0.7104510632359121,0.2745734668391823,0.011819329362592546,0.002418217722760243,0.0007379228395526977
N0069HF,0.05933294505461406,0.38391336866196535,0.5080635325830086,0.043339124657554476,0.005351029042857528
N0070HE,0.0827738742555659,0.40924272041506626,0.2908304384055459,0.1789683794642759,0.03818458745954613
N0071HF,0.31932048330727353,0.5631946425431755,0.09234330224160038,0.02009946108095408,0.005042110826996555
N0074HE,0.2128748273574276,0.42452853459383944,0.2997620981580427,0.055468069776969255,0.007366470113721028
N0076HE,0.05648735204890474,0.33803348041346754,0.3141021692033823,0.23295521233002764,0.05842178600421781
N0076HF,0.893545697976139,0.10196324879974643,0.0034559686558709676,0.0007448612318083562,0.0002902233364351796
N0077HE,0.0025950675617437877,0.01236925722937101,0.11633406820548445,0.4510129963494734,0.4176886106539274
N0077HF,0.7304289438814989,0.2509950678459501,0.01534329734471911,0.002572401354764124,0.0006602895730678318
N0078HF,0.7333227046241971,0.25156298981877795,0.012433972559555372,0.0021135547740299323,0.0005667782234396362
N0079HE,0.557111193798123,0.4173088305825233,0.019692685790094634,0.004152864740918061,0.0017344250883409413
N0079HF,0.828544742051846,0.16478876373179857,0.004875988375018054,0.001221317409654151,0.000569188431683274
