ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N0001HE,0.8660791381935207,0.12985955730251958,0.002977941352049987,0.0007882864011956295,0.0002950767507141892
N0002HE,0.15740098063283997,0.8184719546978988,0.022052098574084925,0.0016503022507447277,0.00042466384443158573
N0004HF,0.6349988963842874,0.34827060516037284,0.013422698896828223,0.0026712684018483828,0.0006365311566631031
N0005HE,0.004120138687013373,0.023377629745606417,0.3908838562011933,0.5625494029938719,0.019068972372315023
N0006HF,0.05761695077556277,0.5951228852707928,0.2983612797290053,0.04242794398206302,0.006470940242576308
N0007HE,0.26985708322365204,0.6465182159725877,0.0714425947712198,0.009842824976445067,0.0023392810560954333
N0009HE,0.8422027732325927,0.1490411092922999,0.006993576766027651,0.0013735741372104151,0.0003889665718693383
N0009HF,0.6350688522762,0.3160600897331029,0.03597715854857445,0.010859464601734736,0.002034434840387898
N0012HE,0.7199914668602626,0.25280335268964466,0.021618929603565363,0.004449459359496249,0.0011367914870310735
N0013HF,0.7274157716721582,0.24748729636974648,0.018575668237566862,0.005115469992899885,0.0014057937276286043
N0014HF,0.5988677024600425,0.3792205313846231,0.01818712379465482,0.0029061693043759803,0.0008184730563035626
N0016HE,0.8906256627162289,0.10599510801540676,0.002535906444741348,0.000619111567081783,0.00022421125654118037
N0017HE,0.7908963970748969,0.19696561481727307,0.008949350830223617,0.002595619375023997,0.0005930179025823684
N0018HF,0.7334529070255387,0.24645253381930296,0.015110004656605789,0.004061484473651163,0.0009230700249014611
N0021HF,0.7280485925848874,0.25993508602763854,0.009787362225089098,0.0017582638131378257,0.0004706953492471883
N0022HE,0.8103163432514714,0.17769504639795136,0.00860845547742251,0.002564096714050095,0.0008160581591044943
N0024HE,0.5475529305042235,0.3925020087378089,0.04893171927562691,0.009037052655368978,0.00197628882697183
N0025HE,0.42561802027474316,0.41369205004083653,0.11550788389350734,0.038764379909777,0.00641766588113594
N0025HF,0.03923814471016644,0.371160188222443,0.5435099520105005,0.04267223215076809,0.003419482906121883
N0026HE,0.10856898964955479,0.43080933513561226,0.4232616810174671,0.033603825990700296,0.003756168206665536
N0026HF,0.7042246423228464,0.27905147488981974,0.013022572047768646,0.002995781940710411,0.0007055287988547501
N0027HE,0.737932304300757,0.2363987994225658,0.018559923708193517,0.0059836812166956235,0.001125291351788045
N0027HF,0.007464164329613318,0.0949825392294245,0.4634965876565986,0.3982459042160902,0.035810804568273374
N0029HF,0.06074040874930516,0.20257747561219808,0.30279310317129393,0.3462424651600907,0.08764654730711217
N0032HF,0.39550752215738016,0.46245959720900964,0.09504591458700487,0.03878004314079535,0.008206922905809915
N0034HE,0.5459165217549706,0.3468926173250675,0.0778603474679341,0.024299019977860575,0.005031493474167377
N0035HF,0.8181109852281102,0.16893476057869555,0.009200967715452788,0.0030723019920806433,0.0006809844856609031
N0037HE,0.12061027862223628,0.4379940069283739,0.2621615405799599,0.1414985047603955,0.0377356691090344
N0039HE,0.12933460177258999,0.7911093522692241,0.07391361959569716,0.004748051600851734,0.00089437476163708
N0040HE,0.3038206547195885,0.5945658223772371,0.07802069601559317,0.01857914230796828,0.005013684579612902
N0042HE,0.1502545975694523,0.459692972361278,0.21976372299761993,0.1230498014057783,0.04723890566587145
N0044HE,0.5311288803175906,0.4155196221409397,0.0398109353663903,0.010848143527921496,0.002692418647157872
N0045HF,0.17675257526902588,0.7855878530344456,0.03296533814659935,0.0037134579990061463,0.0009807755509229797
N0046HE,0.09951137925678812,0.7471246028796095,0.14493867563282087,0.007065260143598952,0.0013600820871824684
N0047HE,0.6312759030676578,0.3252034536621218,0.03208146565138418,0.009498366688089357,0.0019408109307469362
N0047HF,0.7567525837449656,0.21985200430037022,0.018435903388718176,0.004202741739234628,0.000756766826711499
N0048HF,0.700874447160521,0.265843295872363,0.025522559192392907,0.006234810400319272,0.0015248873744037174
N0053HF,0.9396330650667849,0.058401482771171166,0.0013853486289973356,0.00042329557043115486,0.0001568079626154895
N0054HE,0.18385135874304487,0.7285306630372671,0.08175485531409035,0.0048407987774867645,0.0010223241281109726
N0058HE,0.3737514933606313,0.5194375627305468,0.0888126060686448,0.014382064045204934,0.0036162737949721768
N0058HF,0.832768242557953,0.15507923810965385,0.009072308024635557,0.002571757824699154,0.000508453483058408
N0059HE,0.09524108730410194,0.3732055555373719,0.2775262953563281,0.19143372733874864,0.06259333446344947
N0059HF,0.3800350514185037,0.5228558399372214,0.06721634837765035,0.02200384688840073,0.007888913378223807
N0060HE,0.030001288321123466,0.18116906539649913,0.35509588681229,0.34226017825419935,0.09147358121588804
N0064HE,0.46173827956569047,0.4464102471324778,0.06533257823854607,0.02153253068502286,0.004986364378262933
