ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N0001HE,0.8459064485449298,0.14560970098021891,0.00667345243964864,0.0015834452639861998,0.00022695277121623477
N0002HE,0.11223662416192708,0.802006714608952,0.06685502100020961,0.018609846499041172,0.00029179372987006775
N0004HF,0.48843125531917997,0.4960068346201784,0.01335911418793766,0.00178770924973548,0.0004150866229683677
N0005HE,0.00675864324722585,0.023097357028846698,0.310161306523903,0.6579734697868417,0.00200922341318257
N0006HF,0.15223496651362065,0.5087273736639362,0.23214953472731176,0.09141550411155405,0.015472620983577202
N0007HE,0.5789000995877991,0.3747043312174577,0.04105990550046276,0.0045467291589274105,0.00078893453535286
N0009HE,0.8360644463782183,0.15687805254957168,0.00571630588482401,0.0010722348112203399,0.0002689603761653143
N0009HF,0.6826571717758971,0.2867582263394125,0.025707298293149994,0.00414390452384137,0.00073339906769882
N0012HE,0.7099702621866266,0.2603765685550995,0.02630117958820314,0.00301376201006654,0.00033822766000405296
N0013HF,0.7589492969293905,0.21650687412537262,0.01991793836794912,0.0041203396061594705,0.0005055509711281094
N0014HF,0.5442121027256508,0.43900412049653087,0.014492654874870859,0.00183205269973914,0.0004590692032080757
N0016HE,0.9161759559148447,0.07739066188956345,0.005423142411462479,0.00083110371335776,0.00017913607077159576
N0017HE,0.6943411313827529,0.2922882439491812,0.011900480753171131,0.00120581435428006,0.0002643295606146933
N0018HF,0.774881009389464,0.21423296655454052,0.00926364690939546,0.00135199821229121,0.00027037893430865913
N0021HF,0.5615789139640825,0.42236760044100335,0.01392737291611999,0.00175218618813146,0.0003739264906625475
N0022HE,0.7061668097873645,0.27196180183814817,0.01866986276991647,0.0026522870580951803,0.00054923854647554
N0024HE,0.5129735637799638,0.4431881280822725,0.0396616489160716,0.00352173049358235,0.00065492872810958
N0025HE,0.4001394630012879,0.5052322494752819,0.06637411046506914,0.027257369597335164,0.0009968074610258201
N0025HF,0.364231180071065,0.21190865505857506,0.41689912670676027,0.00661339213424311,0.0003476460293564546
N0026HE,0.5938992427600106,0.30029645858027876,0.09078906912262437,0.01434972177569278,0.00066550776139328
N0026HF,0.5356465665631875,0.4314490501138016,0.029507530681168494,0.00305498857857704,0.0003418640632651234
N0027HE,0.6250069615071991,0.3525757697806569,0.01990041400136435,0.00210247237034401,0.00041438234043551
N0027HF,0.031894235732206885,0.3516247969214586,0.2181180393018937,0.3924830573502658,0.00587987069417487
N0029HF,0.15806836486004736,0.5636670051230472,0.18491452870157848,0.08774550656720803,0.005604594748118761
N0032HF,0.332662246879071,0.41782053922237566,0.15233626924785937,0.09587020309669916,0.00131074155399462
N0034HE,0.5988640008634835,0.32393700496801264,0.05764051763388163,0.01853807124820474,0.00102040528641746
N0035HF,0.8402166217164673,0.15022959693457769,0.00643801422782172,0.0028264309146874703,0.0002893362064456381
N0037HE,0.11643913523679203,0.5333959055145374,0.2211237147939916,0.12559332462214118,0.00344791983253764
N0039HE,0.6160863873462787,0.3637890428276886,0.01826193370194431,0.00153434680124534,0.000328289322842868
N0040HE,0.2776500891001651,0.5859977886987806,0.11992181128168684,0.01371504209284356,0.00271526882652373
N0042HE,0.06892337557347317,0.2490589976847434,0.3250179384616619,0.32982229270573904,0.02717739557438235
N0044HE,0.6139997959123175,0.3103260561250268,0.06563471719669214,0.00912697789548632,0.0009124528704771
N0045HF,0.4503420123587157,0.5298476348177175,0.01713630765667225,0.0022340022222118302,0.00044004294468270443
N0046HE,0.06927269868150403,0.46207254378316964,0.46677844213553604,0.00154840583881573,0.000327909560974318
N0047HE,0.5414923761037187,0.41722998208976325,0.03628308757015599,0.00424196592063778,0.00075258831572404
N0047HF,0.810175840055054,0.17454907350606808,0.01216194082623029,0.00284311424515079,0.00027003136749670603
N0048HF,0.633837498026142,0.3254430897234271,0.029684062513621462,0.010431267353893919,0.00060408238291542
N0053HF,0.9064635708760193,0.08900257608607665,0.0036771152423363297,0.0007041610965842,0.00015257669898336343
N0054HE,0.7162094398383738,0.27274344302563247,0.00946300587765454,0.0012835422680025298,0.00030056899033639934
N0058HE,0.32313953428497777,0.6150384291325675,0.05588264747710246,0.00528158630044899,0.00065780280490308
N0058HF,0.8151167375165015,0.17423231146909088,0.00898991866653541,0.00133609581644065,0.00032493653143141575
N0059HE,0.11522636136365783,0.43791463332927555,0.32099334851606465,0.11740620173067588,0.00845945506032587
N0059HF,0.24645277929087248,0.47144136105517376,0.1825790164452549,0.0923761364300641,0.007150706778634599
N0060HE,0.07187877028192678,0.29838240610693234,0.2972010217388642,0.2977957865915005,0.03474201528077594
N0064HE,0.6029575792425865,0.34894119663441886,0.03519704711672848,0.01207094158409359,0.00083323542217228
N0066HE,0.4697435538145059,0.45015210643913556,0.06641697887985429,0.012912981396761131,0.00077437946974297
N0068HF,0.07682204095598731,0.3099214851817981,0.36256263185297527,0.22956706179309547,0.02112678021614374
N0069HE,0.6344591995397565,0.33656858269669093,0.02633245791919887,0.00225986646915346,0.00037989337520007816
N0069HF,0.16337444355148562,0.3421797642731391,0.4898196033636265,0.004025369861123169,0.0006008189506254301
N0070HE,0.11150784711452262,0.5990250412854435,0.17933643344174513,0.10449243622760754,0.00563824193068097
N0071HF,0.4305677332088467,0.5157629772062193,0.04665319138384828,0.00606302145760544,0.00095307674348009
N0074HE,0.674699905420374,0.2880052882571551,0.027722928803700343,0.00900119286979602,0.00057068464897448
N0076HE,0.07448853120985884,0.3154633655495993,0.3481752295799505,0.25391997176647546,0.007952901894115679
N0076HF,0.8227137344314788,0.1694331517680419,0.00644202330214772,0.00114535650360701,0.00026573399472444565
N0077HE,0.013594794141590918,0.04836039455450606,0.18593740877928733,0.6397303018919074,0.11237710063270812
N0077HF,0.8148456538147247,0.17756262326045472,0.00627659622012081,0.00109376918930507,0.00022135751539440482
N0078HF,0.8334970974456105,0.15943650824945854,0.00575910561192335,0.00109079534404732,0.00021649334895998754
N0079HE,0.24995218868250796,0.6744430645971611,0.0663856865684225,0.008399884076019321,0.00081917607588902
N0079HF,0.7419879295961771,0.24872072404318618,0.00777430441465627,0.0012459373610494,0.00027110458493090247
N0080HE,0.6988499948828627,0.27063006142192647,0.02564156760643898,0.00453907429358605,0.0003393017951856656
N0082HE,0.7010987743107001,0.27619594732905606,0.01798515602065766,0.0043572348250146,0.0003628875145713814
N0084HE,0.8294432915898323,0.16317665675193474,0.0061371936731882595,0.0009659191894621701,0.0002769387955824003
N0086HF,0.3599061286044966,0.6200947551002315,0.017183334393297188,0.00231564292169472,0.0005001389802798001
N0089HF,0.15942631936092816,0.7750576472648989,0.06213683557551623,0.00301043448997906,0.0003687633086774842
N0094HE,0.37125347399060094,0.4841514843517574,0.11733814237340323,0.025697961395521406,0.00155893788871692
N0095HE,0.29577858346833824,0.6364021038505359,0.061978012721328746,0.00553615484623175,0.0003051451135651994
N0096HF,0.8448110860164345,0.1446302735696045,0.00861982552033949,0.00164587725193431,0.0002929376416870191
N0099HF,0.6045981959020168,0.3718726016845256,0.02141982012576596,0.00177905244051594,0.00033032984717547065
