ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N4541HD,0.25534214797890653,0.6559753900324915,0.0743095899270619,0.013537594618872939,0.0008352774426671228
N4397HD,0.03840734737505231,0.09055076687687183,0.1919727070104299,0.6509290909411942,0.028140087796451826
N4544HD,0.8234408907571913,0.16982065347090247,0.0051728715320955125,0.0013395722046142878,0.0002260120351966114
N4545HD,0.04730473738354657,0.16470459778871754,0.3530107316246863,0.4306353097613903,0.004344623441659163
N4546HD,0.624527405970094,0.35558417863674396,0.017406210972064903,0.002094665199598055,0.00038753922149908595
N4550HD,0.8161263695236249,0.17102189418182037,0.009956509290236388,0.002501011356942018,0.00039421564737617654
N4551HD,0.7359486080170006,0.25386004049877914,0.008174873295533996,0.0016625568165565196,0.0003539213721298453
N4554HD,0.03493809453124489,0.05357324409159732,0.9096301424027461,0.001590659523783671,0.0002678594506280507
N4555HD,0.7242800466389402,0.14735125577130412,0.12524629185149602,0.002732361281895724,0.0003900444563640045
N4556HD,0.29555066815810155,0.454324280128205,0.12264881692915258,0.12407075872942284,0.003405476055117974
N4563HD,0.5236170576061354,0.35618988908092186,0.11497694441855383,0.004573012943236312,0.0006430959511525271
N4567HD,0.8902546488869851,0.08228881756452795,0.023586418703736515,0.0028915395983614063,0.0009785752463892011
N4561HD,0.8052263274592286,0.18687268043309174,0.0046457855155596075,0.0029675406874280835,0.0002876659046921178
N4571HD,0.18123012839180042,0.6432431671899707,0.15201563835393622,0.02026678894203815,0.003244277122254482
N4574HD,0.9846350870197574,0.01346554369371704,0.0013879699818035395,0.00043839150230167584,7.300780242046589e-05
N4575HD,0.6684005149903228,0.3105494453551947,0.017603900191220923,0.00312253699651435,0.0003236024667471353
N4579HD,0.11174777821862432,0.4238845912905085,0.3938845494334321,0.06899620976246473,0.0014868712949704687
N4581HD,0.834123385977618,0.1535214638771983,0.009950108469292273,0.0021431282898706143,0.00026191338602083727
N4584HD,0.7409673164700733,0.24963919347278596,0.007490843791217974,0.0014689795388664287,0.0004336667270563812
N4578HD,0.6924487622770268,0.2910427506594855,0.013758910759137023,0.0022629520939452404,0.00048662421040548184
N4590HD,0.2898334159542944,0.6923726692613155,0.014519366101034948,0.0028090490370823234,0.0004654996462728678
N4593HD,0.026029606485225273,0.14508996518806228,0.2780309320285262,0.5475645120186684,0.003284984279517795
N4151HD,0.22221867323058192,0.5474505987321987,0.1535548971089793,0.07392310748380085,0.002852723444439306
N4594HD,0.7496307023262921,0.23769301357076425,0.010504698962027234,0.0018178799477715577,0.00035370519314480685
